State,Year,Quarter,Entity_Type,Entity_Name,Transaction_Count,Transaction_Amount
Odisha,2021,3,Districts,cuttack district,16810830,27627867551.740482
Odisha,2021,3,Districts,ganjam district,13352692,27070047887.44744
Odisha,2021,3,Districts,jajpur district,10138960,16315394617.711044
Odisha,2021,3,Districts,balasore district,8896782,15831564011.2285
Odisha,2021,3,Districts,puri district,7954034,12578407765.770992
Odisha,2021,3,Districts,sundargarh district,7691042,13424490142.08643
Odisha,2021,3,Districts,kendujhar district,6878112,13078315760.5021
Odisha,2021,3,Districts,bhadrak district,6162912,10433645414.499239
Odisha,2021,3,Districts,angul district,5823747,11184333704.17187
Odisha,2021,4,Districts,khordha district,50601562,66665225442.218994
Odisha,2021,4,Districts,cuttack district,19356537,30806869452.770164
Odisha,2021,4,Districts,ganjam district,15022664,29694533939.544495
Odisha,2021,4,Districts,jajpur district,11324502,17528302081.71277
Odisha,2021,4,Districts,balasore district,9970847,17690737688.68582
Odisha,2021,4,Districts,puri district,9432148,14567873293.631079
Odisha,2021,4,Districts,sundargarh district,8913720,15618166454.963575
Odisha,2021,4,Districts,kendujhar district,7797749,14334631623.316998
Odisha,2021,4,Districts,bhadrak district,6997492,11496771153.764297
Odisha,2021,4,Districts,angul district,6522495,12328157946.013512
Odisha,2022,1,Districts,khordha district,61470800,82055961868.05408
Odisha,2022,1,Districts,cuttack district,24035614,39003939684.64462
Odisha,2022,1,Districts,ganjam district,18864877,38333455836.721756
Odisha,2022,1,Districts,jajpur district,14501411,23283024679.567646
Odisha,2022,1,Districts,balasore district,12668564,23539072698.192947
Odisha,2022,1,Districts,puri district,11701824,18602343792.331696
Odisha,2022,1,Districts,sundargarh district,11479323,20567665644.64228
Odisha,2022,1,Districts,kendujhar district,10175879,19720398004.641144
Odisha,2022,1,Districts,bhadrak district,9306735,16043516747.084679
Odisha,2022,1,Districts,angul district,8430361,16283843897.144535
Odisha,2022,2,Districts,khordha district,75697202,97606804043.13144
Odisha,2022,2,Districts,cuttack district,28590688,45235306187.44777
Odisha,2022,2,Districts,ganjam district,22787733,44145736247.7754
Odisha,2022,2,Districts,jajpur district,17348025,27124663405.16319
Odisha,2022,2,Districts,balasore district,15193532,27487128093.836643
Odisha,2022,2,Districts,puri district,14058111,22077132452.56997
Odisha,2022,2,Districts,sundargarh district,13665493,23543625433.500275
Odisha,2022,2,Districts,kendujhar district,11856576,21523947482.820427
Odisha,2022,2,Districts,bhadrak district,11013916,18321399124.465298
Odisha,2022,2,Districts,angul district,9941183,17936654120.41579
Odisha,2022,3,Districts,khordha district,90434824,107978228654.84901
Odisha,2022,3,Districts,cuttack district,33526192,48430985835.070305
Odisha,2022,3,Districts,ganjam district,25818284,45559065059.99606
Odisha,2022,3,Districts,jajpur district,20321621,28186902979.500496
Odisha,2022,3,Districts,balasore district,17686556,28474898456.08059
Odisha,2022,3,Districts,sundargarh district,16353928,25419492891.173294
Odisha,2022,3,Districts,puri district,16249280,23191212388.004456
Odisha,2022,3,Districts,kendujhar district,14057763,21984796623.718075
Odisha,2022,3,Districts,bhadrak district,12522800,18521228202.95261
Odisha,2022,3,Districts,angul district,12244032,19822226052.794216
Odisha,2022,4,Districts,khordha district,99609681,118823392168.3967
Odisha,2022,4,Districts,cuttack district,37276626,54548636745.796745
Odisha,2022,4,Districts,ganjam district,28751324,51074416857.43461
Odisha,2022,4,Districts,jajpur district,22700473,31582739307.846798
Odisha,2022,4,Districts,balasore district,19687838,32397838049.203903
Odisha,2022,4,Districts,sundargarh district,18713038,29546573077.188015
Odisha,2022,4,Districts,puri district,18355568,26447166009.039345
Odisha,2022,4,Districts,kendujhar district,16006418,25765973673.847424
Odisha,2022,4,Districts,bhadrak district,13909561,20684295426.660522
Odisha,2022,4,Districts,angul district,13866969,22834394566.094616
Odisha,2023,1,Districts,khordha district,109897833,135005350929.03763
Odisha,2023,1,Districts,cuttack district,41408922,62955681394.17067
Odisha,2023,1,Districts,ganjam district,32632511,61358507772.68748
Odisha,2023,1,Districts,jajpur district,25587390,38289826258.31516
Odisha,2023,1,Districts,balasore district,22200149,39086156108.78276
Odisha,2023,1,Districts,sundargarh district,20876729,33275152533.048786
Odisha,2023,1,Districts,puri district,20614011,31075389436.087475
Odisha,2023,1,Districts,kendujhar district,18258144,31516566324.14655
Odisha,2023,1,Districts,bhadrak district,16050072,26335746358.47559
Odisha,2023,1,Districts,angul district,15699734,27186030641.522057
Odisha,2023,2,Districts,khordha district,122395276,146773296490.98163
Odisha,2023,2,Districts,cuttack district,46477245,67331027587.728745
Odisha,2023,2,Districts,ganjam district,37367995,65378714047.38622
Odisha,2023,2,Districts,jajpur district,29088874,41013494083.096
Odisha,2023,2,Districts,balasore district,25236227,42143271977.151596
Odisha,2023,2,Districts,puri district,24058255,34608524390.09298
Odisha,2023,2,Districts,sundargarh district,23353620,35788362221.06084
Odisha,2023,2,Districts,kendujhar district,20445742,32566325737.22487
Odisha,2023,2,Districts,bhadrak district,18037093,27602307744.006042
Odisha,2023,2,Districts,angul district,17747019,28436873290.379005
Odisha,2023,3,Districts,khordha district,143771464,159550761074.67712
Odisha,2023,3,Districts,cuttack district,53303915,70706530810.69551
Odisha,2023,3,Districts,ganjam district,40753704,65880944280.706955
Odisha,2023,3,Districts,jajpur district,33060885,42212148124.99954
Odisha,2023,3,Districts,balasore district,28249293,43475636177.33897
Odisha,2023,3,Districts,sundargarh district,27038286,38049971076.22093
Odisha,2023,3,Districts,puri district,26771807,35160902004.74769
Odisha,2023,3,Districts,kendujhar district,23229559,34322089882.586967
Odisha,2023,3,Districts,angul district,20875663,30882102633.71778
Odisha,2023,3,Districts,bhadrak district,19752965,27170583699.940987
Odisha,2023,4,Districts,khordha district,164565442,181129674417.6914
Odisha,2023,4,Districts,cuttack district,62926898,83287365752.06647
Odisha,2023,4,Districts,ganjam district,47840396,77853737459.09578
Odisha,2023,4,Districts,jajpur district,39839746,50188394514.34706
Odisha,2023,4,Districts,balasore district,33261464,51026455663.48836
Odisha,2023,4,Districts,puri district,31873142,41416274914.301926
Odisha,2023,4,Districts,sundargarh district,31213572,44543680659.07069
Odisha,2023,4,Districts,kendujhar district,27710576,40702753931.33625
Odisha,2023,4,Districts,angul district,25101588,36925457920.4092
Odisha,2023,4,Districts,bhadrak district,23762913,32102567390.60661
Odisha,2024,1,Districts,khordha district,183787931,200771416268.3955
Odisha,2024,1,Districts,cuttack district,71956160,94197058477.98349
Odisha,2024,1,Districts,ganjam district,57291862,92681141574.61009
Odisha,2024,1,Districts,jajpur district,49103420,61272903915.83167
Odisha,2024,1,Districts,balasore district,39129209,60265682688.8533
Odisha,2024,1,Districts,puri district,37570005,48901564859.63146
Odisha,2024,1,Districts,sundargarh district,35902047,49608651426.909706
Odisha,2024,1,Districts,kendujhar district,32444871,46989851052.9041
Odisha,2024,1,Districts,angul district,30723785,43841545226.082634
Odisha,2024,1,Districts,bhadrak district,29310454,41488873080.17515
Odisha,2024,2,Districts,khordha district,196744652,205137892592.74988
Odisha,2024,2,Districts,cuttack district,78726132,96253987181.67735
Odisha,2024,2,Districts,ganjam district,63501332,92952745611.27893
Odisha,2024,2,Districts,jajpur district,53069633,60633710146.850365
Odisha,2024,2,Districts,balasore district,43264891,61622070924.26538
Odisha,2024,2,Districts,puri district,41532044,50294307251.76409
Odisha,2024,2,Districts,sundargarh district,40539843,52078496450.183655
Odisha,2024,2,Districts,kendujhar district,35754097,47475716747.456055
Odisha,2024,2,Districts,angul district,33524717,43696038103.11734
Odisha,2024,2,Districts,bhadrak district,32392246,40690989268.306915
Odisha,2024,3,Districts,khordha district,218800952,218529266200.1357
Odisha,2024,3,Districts,cuttack district,86251214,98868407308.07278
Odisha,2024,3,Districts,ganjam district,67014499,93472811229.65747
Odisha,2024,3,Districts,jajpur district,57694193,60510073071.41373
Odisha,2024,3,Districts,balasore district,46940887,61394115180.514755
Odisha,2024,3,Districts,puri district,45354322,51448950535.786026
Odisha,2024,3,Districts,sundargarh district,43972346,52185020480.53172
Odisha,2024,3,Districts,kendujhar district,38030336,45765494116.284325
Odisha,2024,3,Districts,angul district,37326519,44926133253.56115
Odisha,2024,3,Districts,bhadrak district,32882797,38059117411.96181
Odisha,2024,4,Districts,khordha district,241060277,236315605291.9118
Odisha,2024,4,Districts,cuttack district,96666419,109250222997.70839
Odisha,2024,4,Districts,ganjam district,74341568,102829121031.67734
Odisha,2024,4,Districts,jajpur district,63922957,66390078703.69754
Odisha,2024,4,Districts,balasore district,52185023,67389280889.662636
Odisha,2024,4,Districts,puri district,50044255,56289742140.94324
Odisha,2024,4,Districts,sundargarh district,49870570,59273534226.94676
Odisha,2024,4,Districts,kendujhar district,42606684,51191880904.76778
Odisha,2024,4,Districts,angul district,41084778,49914805381.873436
Odisha,2024,4,Districts,bhadrak district,37020018,42031685902.98743
Odisha,2025,1,Districts,khordha district,245353161,244784451696.64865
Odisha,2025,1,Districts,cuttack district,97246806,114323441290.00685
Odisha,2025,1,Districts,ganjam district,77338269,113097263651.87895
Odisha,2025,1,Districts,jajpur district,62704372,69361466351.52686
Odisha,2025,1,Districts,balasore district,54267824,74160391135.53647
Odisha,2025,1,Districts,puri district,52450487,60714026990.63089
Odisha,2025,1,Districts,sundargarh district,51146160,62054811955.72074
Odisha,2025,1,Districts,kendujhar district,43499096,54860779171.977585
Odisha,2025,1,Districts,angul district,40091744,50499423201.59961
Odisha,2025,1,Districts,bhadrak district,39233505,49342895084.80573
Odisha,2025,2,Districts,khordha district,254417334,246683996932.56146
Odisha,2025,2,Districts,cuttack district,105282660,115003621834.8241
Odisha,2025,2,Districts,ganjam district,83577201,111367938562.37587
Odisha,2025,2,Districts,jajpur district,70340214,71096634617.71078
Odisha,2025,2,Districts,balasore district,58870307,74662618342.44179
Odisha,2025,2,Districts,puri district,57903535,61880006976.0463
Odisha,2025,2,Districts,sundargarh district,53082229,60903488857.15714
Odisha,2025,2,Districts,kendujhar district,47243168,53341408173.41388
Odisha,2025,2,Districts,bhadrak district,43461284,48971555449.8891
Odisha,2025,2,Districts,angul district,43350406,49788615408.04064
Odisha,2025,3,Districts,khordha district,276625057,260390508806.83585
Odisha,2025,3,Districts,cuttack district,112067936,117313250496.08214
Odisha,2025,3,Districts,ganjam district,84186474,109404777438.97519
Odisha,2025,3,Districts,jajpur district,70854799,68169613777.033394
Odisha,2025,3,Districts,balasore district,60544832,72112750931.01143
Odisha,2025,3,Districts,puri district,59102304,61416419622.394135
Odisha,2025,3,Districts,sundargarh district,57097726,61116729260.19288
Odisha,2025,3,Districts,kendujhar district,47597815,50809566456.36322
Odisha,2025,3,Districts,angul district,46737936,51977202652.49314
Odisha,2025,3,Districts,bhadrak district,43030236,45322384348.39046
Odisha,2025,4,Districts,khordha district,296871674,275388963507.6431
Odisha,2025,4,Districts,cuttack district,119906435,126074513179.1225
Odisha,2025,4,Districts,ganjam district,90310364,118796493335.58905
Odisha,2025,4,Districts,jajpur district,76262149,74632886216.48526
Odisha,2025,4,Districts,balasore district,65868961,78676789023.62427
Odisha,2025,4,Districts,puri district,65424261,67124516531.416725
Odisha,2025,4,Districts,sundargarh district,61168795,66806514796.51639
Odisha,2025,4,Districts,kendujhar district,51058701,56155482050.86069
Odisha,2025,4,Districts,angul district,48927998,55158987020.73358
Odisha,2025,4,Districts,bhadrak district,47897604,50267277538.87633
Odisha,2026,1,Districts,khordha district,302109179,293139958212.9375
Odisha,2026,1,Districts,cuttack district,124949758,136939064645.97876
Odisha,2026,1,Districts,ganjam district,96890250,138519135225.89566
Odisha,2026,1,Districts,jajpur district,80245170,84058444229.15092
Odisha,2026,1,Districts,puri district,70706039,75421054046.88216
Odisha,2026,1,Districts,balasore district,69712096,88751598894.44104
Odisha,2026,1,Districts,sundargarh district,62491841,71144205119.2204
Odisha,2026,1,Districts,kendujhar district,53531555,63132378436.755554
Odisha,2026,1,Districts,bhadrak district,51900041,59963094647.81788
Odisha,2026,1,Districts,angul district,50527077,60344994541.27384
Odisha,2026,2,Districts,khordha district,304619745,295222880387.0763
Odisha,2026,2,Districts,cuttack district,129280852,138824443605.34204
Odisha,2026,2,Districts,ganjam district,103810532,138516622121.4452
Odisha,2026,2,Districts,jajpur district,82165322,85133400878.8733
Odisha,2026,2,Districts,puri district,74152838,77443452393.96326
Odisha,2026,2,Districts,balasore district,70787250,87477581509.19444
Odisha,2026,2,Districts,sundargarh district,64723458,71328860185.85614
Odisha,2026,2,Districts,kendujhar district,55567166,63156435261.21816
Odisha,2026,2,Districts,bhadrak district,54814334,62290022037.21467
Odisha,2026,2,Districts,angul district,51937142,59165505575.1386
Puducherry,2018,1,Districts,puducherry district,89358,139250584.9781312
Puducherry,2018,1,Districts,yanam district,7812,10730674.212649826
Puducherry,2018,1,Districts,karaikal district,7199,14615625.280631866
Puducherry,2018,1,Districts,mahe district,1843,2976571.603127855
Puducherry,2018,2,Districts,puducherry district,106310,234051397.42391127
Puducherry,2018,2,Districts,karaikal district,11315,31277007.31221717
Puducherry,2018,2,Districts,yanam district,7591,17949989.16521074
Puducherry,2018,2,Districts,mahe district,3105,4039077.6770531572
Puducherry,2018,3,Districts,puducherry district,149338,340167196.6159488
Puducherry,2018,3,Districts,karaikal district,16732,45705570.126832455
Puducherry,2018,3,Districts,yanam district,15588,23665327.31451092
Puducherry,2018,3,Districts,mahe district,5211,6411568.393188768
Puducherry,2018,4,Districts,puducherry district,267709,525432670.5382529
Puducherry,2018,4,Districts,karaikal district,26217,61992099.84708313
Puducherry,2018,4,Districts,yanam district,17972,34019012.74838275
Puducherry,2018,4,Districts,mahe district,5438,8139401.536559202
Puducherry,2019,1,Districts,puducherry district,423637,735702611.0285828
Puducherry,2019,1,Districts,karaikal district,35700,87312179.64993814
Puducherry,2019,1,Districts,yanam district,30415,54557097.82178617
Puducherry,2019,1,Districts,mahe district,7977,12968179.012529958
Puducherry,2019,2,Districts,puducherry district,496510,976241221.5986392
Puducherry,2019,2,Districts,karaikal district,40102,94850859.9381852
Puducherry,2019,2,Districts,yanam district,33552,70662628.37451223
Puducherry,2019,2,Districts,mahe district,8917,14713717.490550987
Puducherry,2019,3,Districts,puducherry district,652798,1218182240.8798232
Puducherry,2019,3,Districts,karaikal district,56244,130876219.20214182
Puducherry,2019,3,Districts,yanam district,45253,91490307.0552169
Puducherry,2019,3,Districts,mahe district,10736,21575595.699377097
Puducherry,2019,4,Districts,puducherry district,938219,1650757099.0537887
Puducherry,2019,4,Districts,karaikal district,72570,158225031.4228168
Puducherry,2019,4,Districts,yanam district,66915,128772301.84789933
Puducherry,2019,4,Districts,mahe district,14622,25422619.064325634
Puducherry,2020,1,Districts,puducherry district,1127177,1908706426.9042969
Puducherry,2020,1,Districts,karaikal district,88196,184517569.68354118
Puducherry,2020,1,Districts,yanam district,86377,176004971.83114487
Puducherry,2020,1,Districts,mahe district,17687,30990194.62429696
Puducherry,2020,2,Districts,puducherry district,842864,1464564061.6673987
Puducherry,2020,2,Districts,yanam district,97509,172504560.93015152
Puducherry,2020,2,Districts,karaikal district,79768,164860917.7661096
Puducherry,2020,2,Districts,mahe district,20621,25495637.130609334
Puducherry,2020,3,Districts,puducherry district,1268523,2296933497.654146
Puducherry,2020,3,Districts,yanam district,138362,277282492.00783217
Puducherry,2020,3,Districts,karaikal district,108785,257592429.87256205
Puducherry,2020,3,Districts,mahe district,29921,52540832.3398419
Puducherry,2020,4,Districts,puducherry district,2096621,3481347288.362239
Puducherry,2020,4,Districts,yanam district,218806,431462543.0552771
Puducherry,2020,4,Districts,karaikal district,170197,370506325.1321218
Puducherry,2020,4,Districts,mahe district,48811,73734205.40227173
Puducherry,2021,1,Districts,puducherry district,2609926,4273566527.8220434
Puducherry,2021,1,Districts,yanam district,243237,486545721.61923563
Puducherry,2021,1,Districts,karaikal district,210704,457177425.7325245
Puducherry,2021,1,Districts,mahe district,64354,99203675.06667478
Puducherry,2021,2,Districts,puducherry district,2631790,4219636319.4857388
Puducherry,2021,2,Districts,yanam district,304062,602422330.2449272
Puducherry,2021,2,Districts,karaikal district,229178,455505621.05678207
Puducherry,2021,2,Districts,mahe district,71273,114542152.07399909
Puducherry,2021,3,Districts,puducherry district,3755116,5904475787.320461
Puducherry,2021,3,Districts,yanam district,409805,763890037.8855491
Puducherry,2021,3,Districts,karaikal district,322916,645214488.9284475
Puducherry,2021,3,Districts,mahe district,102467,155279933.54152378
Puducherry,2021,4,Districts,puducherry district,4026657,6093095259.651301
Puducherry,2021,4,Districts,yanam district,441833,810563665.1979272
Puducherry,2021,4,Districts,karaikal district,345890,637084030.0284346
Puducherry,2021,4,Districts,mahe district,118543,178653470.01744717
Puducherry,2022,1,Districts,puducherry district,5163890,7711111921.953375
Puducherry,2022,1,Districts,yanam district,569043,1068577891.3693848
Puducherry,2022,1,Districts,karaikal district,469412,864514456.4586443
Puducherry,2022,1,Districts,mahe district,152242,232914912.61296093
Puducherry,2022,2,Districts,puducherry district,6100600,8803492911.151518
Puducherry,2022,2,Districts,yanam district,673218,1249831342.1592638
Puducherry,2022,2,Districts,karaikal district,546984,982011710.7234285
Puducherry,2022,2,Districts,mahe district,169171,260327419.69646665
Puducherry,2022,3,Districts,puducherry district,7203071,10081871555.015993
Puducherry,2022,3,Districts,yanam district,761017,1312105057.8053923
Puducherry,2022,3,Districts,karaikal district,686161,1161322486.0979931
Puducherry,2022,3,Districts,mahe district,198148,278842746.05112183
Puducherry,2022,4,Districts,puducherry district,7910147,10653643938.20089
Puducherry,2022,4,Districts,yanam district,864372,1450412149.15314
Puducherry,2022,4,Districts,karaikal district,743879,1197861920.9637756
Puducherry,2022,4,Districts,mahe district,229657,311724024.0485824
Puducherry,2023,1,Districts,puducherry district,8210432,11006185222.830006
Puducherry,2023,1,Districts,yanam district,962463,1584766198.7589123
Puducherry,2023,1,Districts,karaikal district,810755,1303240947.7183619
Puducherry,2023,1,Districts,mahe district,233839,322210605.44387496
Puducherry,2023,2,Districts,puducherry district,8966613,11880939481.559736
Puducherry,2023,2,Districts,yanam district,1081515,1757995651.3020737
Puducherry,2023,2,Districts,karaikal district,883545,1358795883.8550866
Puducherry,2023,2,Districts,mahe district,261965,364092610.5524618
Puducherry,2023,3,Districts,puducherry district,9920691,12657803567.163563
Puducherry,2023,3,Districts,yanam district,1243450,1863609571.3096125
Puducherry,2023,3,Districts,karaikal district,1010443,1510823023.2428696
Puducherry,2023,3,Districts,mahe district,290125,389409409.1437819
Puducherry,2023,4,Districts,puducherry district,10322582,12962017510.288515
Puducherry,2023,4,Districts,yanam district,1376558,2074237819.7198875
Puducherry,2023,4,Districts,karaikal district,1054284,1573379814.7342808
Puducherry,2023,4,Districts,mahe district,321228,429877377.8411442
Puducherry,2024,1,Districts,puducherry district,10503751,12914983587.208324
Puducherry,2024,1,Districts,yanam district,1607114,2447621900.165187
Puducherry,2024,1,Districts,karaikal district,1100369,1622665271.2750282
Puducherry,2024,1,Districts,mahe district,308736,415132364.20655984
Puducherry,2024,2,Districts,puducherry district,11350055,13662621617.598812
Puducherry,2024,2,Districts,yanam district,1736175,2442779856.0525875
Puducherry,2024,2,Districts,karaikal district,1192485,1683941765.7859688
Puducherry,2024,2,Districts,mahe district,332152,431671261.1845347
Puducherry,2024,3,Districts,puducherry district,12247183,14543675112.131285
Puducherry,2024,3,Districts,yanam district,1843874,2400490393.0356884
Puducherry,2024,3,Districts,karaikal district,1366523,1889786658.0437489
Puducherry,2024,3,Districts,mahe district,363591,472675740.1968535
Puducherry,2024,4,Districts,puducherry district,12550484,14715471477.109386
Puducherry,2024,4,Districts,yanam district,2017876,2675401130.7611923
Puducherry,2024,4,Districts,karaikal district,1402920,1852340366.526033
Puducherry,2024,4,Districts,mahe district,405535,509438137.5444576
Puducherry,2025,1,Districts,puducherry district,13561879,15654981475.07637
Puducherry,2025,1,Districts,yanam district,2077382,2919363253.7424808
Puducherry,2025,1,Districts,karaikal district,1548040,2014425084.1659005
Puducherry,2025,1,Districts,mahe district,425410,579854921.7636144
Puducherry,2025,2,Districts,puducherry district,13392609,15330986303.929485
Puducherry,2025,2,Districts,yanam district,2209120,2898392258.8979926
Puducherry,2025,2,Districts,karaikal district,1501841,1972245030.057929
Puducherry,2025,2,Districts,mahe district,392445,539858387.8619745
Puducherry,2025,3,Districts,puducherry district,14067709,15779053422.150543
Puducherry,2025,3,Districts,yanam district,2295338,2863774482.3453064
Puducherry,2025,3,Districts,karaikal district,1614273,2073776609.6047177
Puducherry,2025,3,Districts,mahe district,424275,564276066.2360532
Puducherry,2025,4,Districts,puducherry district,14367481,16220642812.663689
Puducherry,2025,4,Districts,yanam district,2419332,2976846361.127281
Puducherry,2025,4,Districts,karaikal district,1604949,2018547512.8331685
Puducherry,2025,4,Districts,mahe district,465331,601622229.8478167
Puducherry,2026,1,Districts,puducherry district,14972481,17059409773.659935
Puducherry,2026,1,Districts,yanam district,2612654,3271780559.1245775
Puducherry,2026,1,Districts,karaikal district,1739733,2235309748.1627936
Puducherry,2026,1,Districts,mahe district,466083,634417803.9340689
Puducherry,2026,2,Districts,puducherry district,15606710,17533264133.0704
Puducherry,2026,2,Districts,yanam district,2706255,3343919975.6452436
Puducherry,2026,2,Districts,karaikal district,1821128,2294697371.405895
Puducherry,2026,2,Districts,mahe district,537816,735798651.5603613
Punjab,2018,1,Districts,ludhiana district,476630,598171789.8135428
Punjab,2018,1,Districts,sas nagar district,322272,531527058.2621699
Punjab,2018,1,Districts,patiala district,148368,236318738.10633913
Punjab,2018,1,Districts,jalandhar district,134556,218562171.54623058
Punjab,2018,1,Districts,bathinda district,119139,184914592.77120733
Punjab,2018,1,Districts,amritsar district,117689,234997642.06866255
Punjab,2018,1,Districts,fazilka district,113371,130521180.826372
Punjab,2018,1,Districts,sangrur district,86484,110226953.23354647
Punjab,2018,1,Districts,kapurthala district,76262,93506606.7815092
Punjab,2018,1,Districts,ferozepur district,62835,94815045.29590839
Punjab,2018,2,Districts,ludhiana district,636807,1010935244.1608317
Punjab,2018,2,Districts,sas nagar district,428459,817463016.9176421
Punjab,2018,2,Districts,patiala district,213650,395046135.53570914
Punjab,2018,2,Districts,jalandhar district,181116,374868870.9904426
Punjab,2018,2,Districts,bathinda district,176545,317066306.5982082
Punjab,2018,2,Districts,amritsar district,171943,383997862.61746764
Punjab,2018,2,Districts,fazilka district,147256,221076769.97910157
Punjab,2018,2,Districts,sangrur district,121571,177412232.81306446
Punjab,2018,2,Districts,kapurthala district,88445,160369229.1169045
Punjab,2018,2,Districts,ferozepur district,82864,151524156.79084548
Punjab,2018,3,Districts,ludhiana district,866468,1562872789.756915
Punjab,2018,3,Districts,sas nagar district,592587,1167128423.518462
Punjab,2018,3,Districts,patiala district,264269,596244130.8916588
Punjab,2018,3,Districts,jalandhar district,246331,583013504.5795105
Punjab,2018,3,Districts,amritsar district,225303,601669501.0930291
Punjab,2018,3,Districts,bathinda district,221726,465777978.2182202
Punjab,2018,3,Districts,sangrur district,191885,253501561.39756244
Punjab,2018,3,Districts,fazilka district,170806,288675395.20163614
Punjab,2018,3,Districts,kapurthala district,116925,206669321.45139402
Punjab,2018,3,Districts,ferozepur district,107523,218167703.9987593
Punjab,2018,4,Districts,ludhiana district,1234570,2391303508.0404305
Punjab,2018,4,Districts,sas nagar district,838356,1666088455.545636
Punjab,2018,4,Districts,patiala district,375571,907903550.6987879
Punjab,2018,4,Districts,jalandhar district,354109,875321244.5488535
Punjab,2018,4,Districts,amritsar district,349347,904178552.1212656
Punjab,2018,4,Districts,bathinda district,299020,709842620.9129099
Punjab,2018,4,Districts,sangrur district,254222,381621243.69432974
Punjab,2018,4,Districts,fazilka district,228654,458622829.81758744
Punjab,2018,4,Districts,kapurthala district,157978,297345243.3340858
Punjab,2018,4,Districts,ferozepur district,154471,370224612.83963186
Punjab,2019,1,Districts,ludhiana district,1797971,2910628612.808467
Punjab,2019,1,Districts,sas nagar district,1321098,2138178867.295242
Punjab,2019,1,Districts,patiala district,525348,1102100824.9173138
Punjab,2019,1,Districts,jalandhar district,507672,1052548617.1668763
Punjab,2019,1,Districts,amritsar district,480424,1088907002.4850154
Punjab,2019,1,Districts,bathinda district,395731,867112839.6273965
Punjab,2019,1,Districts,kapurthala district,315651,434880228.47847015
Punjab,2019,1,Districts,fazilka district,313511,608366219.8742038
Punjab,2019,1,Districts,sangrur district,308587,458694700.8549198
Punjab,2019,1,Districts,ferozepur district,199018,450482890.0924211
Punjab,2019,2,Districts,ludhiana district,1879180,3678850584.3079
Punjab,2019,2,Districts,sas nagar district,1596662,2788312696.2978196
Punjab,2019,2,Districts,jalandhar district,656444,1436989359.1522713
Punjab,2019,2,Districts,amritsar district,618595,1505506672.5754576
Punjab,2019,2,Districts,patiala district,600351,1409913790.4720037
Punjab,2019,2,Districts,bathinda district,447515,1110058809.7140343
Punjab,2019,2,Districts,kapurthala district,398925,621860568.0296708
Punjab,2019,2,Districts,fazilka district,323954,737416556.6074275
Punjab,2019,2,Districts,sangrur district,315291,586029580.968652
Punjab,2019,2,Districts,pathankot district,229726,611958226.0671959
Punjab,2019,3,Districts,ludhiana district,2182182,4544482815.467386
Punjab,2019,3,Districts,sas nagar district,2171491,3474489661.9370084
Punjab,2019,3,Districts,amritsar district,820408,1899530707.8365226
Punjab,2019,3,Districts,patiala district,807588,1810706727.0307858
Punjab,2019,3,Districts,jalandhar district,804838,1710079538.0142207
Punjab,2019,3,Districts,kapurthala district,659610,778391415.5243055
Punjab,2019,3,Districts,bathinda district,524170,1322209193.3014383
Punjab,2019,3,Districts,fazilka district,360128,844465568.2858721
Punjab,2019,3,Districts,sangrur district,328631,707258477.9492742
Punjab,2019,3,Districts,pathankot district,265315,720454577.0280447
Punjab,2019,4,Districts,sas nagar district,2684870,4233722383.832849
Punjab,2019,4,Districts,ludhiana district,2650286,5840004777.928538
Punjab,2019,4,Districts,patiala district,1001151,2362975017.7033906
Punjab,2019,4,Districts,amritsar district,1000236,2460283683.1841307
Punjab,2019,4,Districts,jalandhar district,986993,2156502239.6914763
Punjab,2019,4,Districts,kapurthala district,899120,1025780244.6829886
Punjab,2019,4,Districts,bathinda district,679878,1703266486.5360403
Punjab,2019,4,Districts,fazilka district,484441,1182538581.4347162
Punjab,2019,4,Districts,sangrur district,459276,951626431.4245821
Punjab,2019,4,Districts,ferozepur district,357660,940658295.909662
Punjab,2020,1,Districts,sas nagar district,2977811,4439666441.698902
Punjab,2020,1,Districts,ludhiana district,2951446,6023904174.506175
Punjab,2020,1,Districts,amritsar district,1139550,2715461995.828789
Punjab,2020,1,Districts,jalandhar district,1117158,2349638380.3540163
Punjab,2020,1,Districts,patiala district,1112655,2545993689.341834
Punjab,2020,1,Districts,kapurthala district,956687,1000241617.804363
Punjab,2020,1,Districts,bathinda district,760514,1817645410.210882
Punjab,2020,1,Districts,fazilka district,569838,1376968837.9274092
Punjab,2020,1,Districts,sangrur district,461837,990701069.5913656
Punjab,2020,1,Districts,ferozepur district,400982,1048986677.9617677
Punjab,2020,2,Districts,ludhiana district,2691539,4810651098.468078
Punjab,2020,2,Districts,sas nagar district,1874647,3159750952.1429515
Punjab,2020,2,Districts,amritsar district,1108848,2518903548.256947
Punjab,2020,2,Districts,patiala district,1108629,2471278228.4196577
Punjab,2020,2,Districts,jalandhar district,1016270,2060145427.8186445
Punjab,2020,2,Districts,bathinda district,761933,1856335806.4259765
Punjab,2020,2,Districts,fazilka district,661602,1610551292.977724
Punjab,2020,2,Districts,hoshiarpur district,492694,921683757.4519067
Punjab,2020,2,Districts,pathankot district,468398,1078619232.0195284
Punjab,2020,2,Districts,ferozepur district,446076,1186275297.077705
Punjab,2020,3,Districts,ludhiana district,3590605,7652772367.250355
Punjab,2020,3,Districts,sas nagar district,2883866,4921235131.158763
